"","구코드","동코드","위도","경도"
"1390","680","10200",37.4862159,127.0526191
"1391","680","10700",37.5206133,127.027973
"1392","680","10700",37.518153,127.0266659
"1393","680","10200",37.4981255,127.0539303
"1394","680","11400",37.5245758,127.0503056
"1395","680","10700",37.4926187,127.028251
"1396","680","10700",37.4924505,127.0283274
"1397","680","10700",37.4824448,127.0184567
"1398","680","10700",37.4941185,127.0210627
"1399","680","11000",37.5149204,127.0103773
"1400","680","10400",37.484781,127.0462103
"1401","680","10600",37.5247383,127.1133863
"1402","680","10200",37.4924973,127.0835481
"1403","680","10100",37.4930871,127.013952
"1404","680","10100",37.5040546,127.0370377
"1405","680","10600",37.510059,127.0966012
"1406","680","11400",37.4960961,127.0456324
"1407","680","10300",37.5038503,127.0612233
"1408","680","10600",37.5098206,127.0975175
"1409","680","10100",37.5327149,127.0292911
"1410","680","11100",37.4844099,127.0346576
"1411","680","10800",37.518429,127.0233557
"1412","680","11500",37.5324526,127.0784533
"1413","680","11500",37.5346812,127.0709068
"1414","680","11100",37.4863877,127.0329044
"1415","680","11400",37.5187809,127.0491833
"1416","680","10400",37.5022486,127.0969457
"1417","680","10100",37.4833766,127.047889
"1418","680","10100",37.5014223,127.0435255
"1419","680","10800",37.4983724,127.0447933
"1420","680","10500",37.4863965,127.1069792
"1421","680","10500",37.5145642,127.0351924
"1422","680","11100",37.5085576,127.038622
"1423","680","11400",37.5214616,127.0488318
"1424","680","11800",37.4849287,127.0112374
"1425","680","10200",37.4867741,127.0099433
"1426","680","10400",37.5118019,127.0541593
"1427","680","11100",37.4986465,127.0450421
"1428","680","11100",37.4984572,127.0234951
"1429","680","11100",37.4984476,127.0235114
"1430","680","10100",37.5342944,127.0819244
"1431","680","11100",37.4880161,127.0285977
"1432","680","11100",37.4886126,127.0323359
"1433","680","10600",37.4938509,127.0136803
"1434","680","10500",37.4938476,127.0134422
"1435","680","10500",37.5174155,127.0412199
"1436","680","10100",37.4889351,127.0692542
"1437","680","10100",37.4885403,127.0695294
"1438","680","10100",37.4869662,127.0712431
"1439","680","10400",37.4935508,127.0139961
"1440","680","10100",37.4936953,127.0259473
"1441","680","10700",37.4940254,127.0138853
"1442","680","10700",37.5318623,127.1220548
"1443","680","10500",37.4673039,127.0978038
"1444","680","11100",37.5038471,127.1139177
"1445","680","10100",37.4978131,127.0382
"1446","680","10700",37.5105004,127.0246463
"1447","680","10500",37.5339708,127.1236829
"1448","680","11100",37.4855486,127.0337886
"1449","680","11100",37.4861253,127.0294924
"1450","680","10500",37.5093997,127.0554404
"1451","680","11100",37.4850573,127.0463229
"1452","680","10500",37.4855916,127.0160993
"1453","680","10300",37.5034665,127.0405225
"1454","680","11400",37.529214,127.0114219
"1455","680","11100",37.5113313,127.0444264
"1456","680","11100",37.4999546,127.0513004
"1457","680","10400",37.5071873,127.0672814
"1458","680","11000",37.4941893,127.0276218
"1459","680","10200",37.4802981,127.1211691
"1460","680","11100",37.4722588,127.0235587
"1461","680","11100",37.4858929,127.0331356
"1462","680","10100",37.5139865,127.060556
"1463","680","11100",37.5036223,127.0210404
"1464","680","11800",37.5168463,127.1001046
"1465","680","11300",37.4966167,127.077379
"1466","680","11100",37.5185573,127.0479657
"1467","680","10500",37.4944296,127.0447504
"1468","680","10100",37.5327117,127.0295514
"1469","680","10400",37.4906794,127.0810401
"1470","680","11400",37.51615,127.0119735
"1471","680","11000",37.5099487,127.0125614
"1472","680","10500",37.5236125,127.0373568
"1473","680","10100",37.5199651,127.0231173
"1474","680","10100",37.4938999,127.0673134
"1475","680","10100",37.5039362,127.0100424
"1476","680","10200",37.4922875,127.0834807
"1477","680","10800",37.5319916,127.0267564
"1478","680","11400",37.5297995,127.0279924
"1479","680","10500",37.4965017,127.0405851
"1480","680","11800",37.5265025,127.0207068
"1481","680","11800",37.5244077,127.024283
"1482","680","10100",37.5100074,127.0254199
"1483","680","10500",37.5056884,127.0650591
"1484","680","10100",37.4822812,127.0360771
"1485","680","10800",37.5302817,127.0278401
"1486","680","10700",37.485704,127.0861829
"1487","680","10300",37.5149002,127.0595279
"1488","680","10700",37.4994093,127.0266374
"1489","680","10700",37.4700894,127.0251733
"1490","680","10100",37.4967942,127.0701346
"1491","680","10100",37.4990859,127.0312813
"1492","680","10100",37.5191763,127.0129386
"1493","680","10100",37.5030824,127.0435671
"1494","680","10400",37.5072987,127.0673566
"1495","680","10100",37.4906142,127.0887025
"1496","680","10700",37.4750625,127.0507792
"1497","680","10700",37.4938026,127.0795039
"1498","680","10200",37.5143229,127.1208016
"1499","680","10100",37.4951727,127.0648784
"1500","680","11800",37.501061,127.0527056
"1501","680","10800",37.5007538,127.0677276
"1502","680","11300",37.5093196,127.0400555
"1503","680","10700",37.4933506,127.0831667
"1504","680","11400",37.5050607,127.0850317
"1505","680","10600",37.4834062,127.044459
"1506","680","11800",37.507793,127.0348926
"1507","680","10500",37.5042314,127.0422139
"1508","680","11000",37.5067946,127.0503279
"1509","680","11800",37.5010468,127.0424034
"1510","680","10600",37.5227208,127.0375892
"1511","680","11800",37.4833037,127.0839809
"1512","680","10400",37.5144085,127.0344359
"1513","680","10700",37.497043,127.0546137
"1514","680","10800",37.515006,127.0521056
"1515","680","10400",37.4791928,127.0500304
"1516","680","10700",37.5119665,127.121395
"1517","680","10800",37.4756202,127.0586704
"1518","680","10500",37.48125,127.0834261
"1519","680","10400",37.5065712,127.1200974
"1520","680","10800",37.5089562,127.0571832
"1521","680","11800",37.507036,127.1055654
"1522","680","10800",37.4635348,127.1078203
"1523","680","10700",37.5153816,127.0667068
"1524","680","11000",37.4986459,127.0244263
"1525","680","11400",37.4902657,127.0844311
"1526","680","10200",37.5251169,127.0216183
"1527","680","10600",37.5290858,127.0280454
"1528","680","10600",37.5220343,127.0360405
"1529","680","10400",37.5147842,127.0601263
"1530","680","11000",37.4948258,127.0153617
"1531","680","10500",37.503278,127.0585589
"1532","680","11100",37.4777815,127.0413683
"1533","680","10800",37.4757993,127.058976
"1534","680","10800",37.4949517,127.0164227
"1535","680","10100",37.5261872,127.031491
"1536","680","11000",37.506366,127.0602093
"1537","680","10800",37.4854559,127.0910834
"1538","680","10600",37.5156993,127.0419869
"1539","680","11800",37.4831318,127.083881
"1540","680","11500",37.5244981,127.0481896
"1541","680","10600",37.4823919,127.078724
"1542","680","10700",37.530496,127.1077828
"1543","680","11400",37.4830755,127.079895
"1544","680","10700",37.5172697,127.0387883
"1545","680","10300",37.4926553,127.0842867
"1546","680","10300",37.5193267,127.04062
"1547","680","10800",37.5156565,127.0354209
"1548","680","10600",37.5020882,127.110501
"1549","680","10800",37.5020045,127.0656013
"1550","680","10700",37.5214914,127.0363172
"1551","680","11500",37.5141173,127.0658108
"1552","680","10500",37.4878769,127.0628834
"1553","680","11400",37.5149552,127.0643212
"1554","680","10500",37.5052909,127.0847346
"1555","680","10800",37.4818406,127.0615841
"1556","680","10100",37.4855519,127.0400495
"1557","680","10300",37.5136584,127.0424617
"1558","680","10500",37.4813472,127.0840708
"1559","680","11000",37.4908954,127.0657228
"1560","680","11400",37.4900171,127.0835917
"1561","680","10800",37.4992289,127.0231336
"1562","680","11800",37.51271,127.0132987
"1563","680","10700",37.5152628,127.0666006
"1564","680","10700",37.5088563,127.066827
"1565","680","10100",37.4871697,127.052163
"1566","680","10300",37.501868,127.0397504
"1567","680","10600",37.5151816,127.0425066
"1568","680","11000",37.4679798,127.1215885
"1569","680","11800",37.5168305,127.0295766
"1570","680","10400",37.4903683,127.0633878
"1571","680","10100",37.471791,127.023999
"1572","680","10300",37.5255616,127.0255128
"1573","680","10700",37.5213448,127.0304201
"1574","680","10800",37.483612,127.057119
"1575","680","10500",37.5168881,127.0511191
"1576","680","10600",37.5034385,127.0355582
"1577","680","10800",37.5252911,127.0490164
"1578","680","10700",37.5155306,127.0362532
"1579","680","10600",37.5087115,127.0590835
"1580","680","10800",37.5260892,127.0464487
"1581","680","10600",37.5134088,127.0126093
"1582","680","10400",37.5019987,127.0594058
"1583","680","10600",37.4913856,127.0379814
"1584","680","11000",37.5267225,127.0454247
"1585","680","10500",37.4735852,127.0485371
"1586","680","10800",37.5018732,127.0569808
"1587","680","10800",37.5181675,127.0472809
"1588","680","10500",37.4930503,127.087024
"1589","680","11400",37.4982924,127.059047
"1590","680","11400",37.4955922,127.0462845
"1591","680","10600",37.5246183,127.0371595
"1592","680","10500",37.4906401,127.0857043
"1593","680","10600",37.5131226,127.1200483
"1594","680","10100",37.4993912,127.062461
"1595","680","10600",37.5109144,127.0455872
"1596","680","10400",37.5213464,127.0339355
"1597","680","10100",37.5017428,127.0458624
"1598","680","10400",37.5116028,127.0573206
"1599","680","10400",37.534325,127.1171611
"1600","680","11800",37.5105473,127.0544906
"1601","680","11100",37.508017,127.0592924
"1602","680","10500",37.4933258,127.0869995
"1603","680","10800",37.5067166,127.0314036
"1604","680","11100",37.5032735,127.0212037
